country,day,flag_tsunami,id,location_name,month,region_code,Regions,state,year,Damage ($ Millions),damage_description,deaths_description,eq_mag_mb,eq_mag_mfa,eq_mag_ml,eq_mag_ms,eq_mag_mw,eq_mag_unk,focal_depth,hour,houses_damaged,houses_damaged_description,houses_destroyed_description,injuries_description,Intensity,latitude,longitude,Magnitude,minute,missing_description,Number of deaths,Number of Houses Destroyed,Number of Injuries,Number of Missing Persons,second,total_damage_description,total_damage_millions_dollars,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
THAILAND,5,N,10093,THAILAND:  CHIANG RAI,5,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2014,62,4,1,0,0,0,0,6.1,0,6,11,0,3,1,1,5,19.656,99.67,6.1,8,0,1,20,32,0,42,4,62,1,1,0,3,20,1,32,1,0,0
CYPRUS,23,N,5405,"CYPRUS:  PAPHOS, NICOSIA, ARODHES, PERISTERONA",2,Southern Europe,Southern Europe,0,1995,4.34,2,1,5.8,0,0,5.7,5.9,0,10,21,570,3,2,1,7,35.046,32.279,5.9,3,0,2,70,5,0,1.3,2,4.34,2,1,570,3,70,2,5,1,0,0
INDONESIA,20,N,4178,INDONESIA:  JAVA:  MALANG,10,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1958,0,2,1,0,0,0,6.7,0,0,100,1,206,3,2,4,8,-9.5,112.5,6.7,12,0,8,95,1856,0,37,2,0,8,1,206,3,95,2,1856,4,0,0
CONGO,3,N,7764,CONGO:  BUKAVU,2,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2008,0,3,1,6.1,0,0,5.8,5.9,0,10,7,815,3,2,3,0,-2.296,28.9,5.9,34,0,38,99,717,0,12.1,3,0,38,1,815,3,99,2,717,3,0,0
PERU,28,N,10118,PERU:  PARURO PROVINCE,9,South America,South America,0,2014,0,1,1,0,0,0,0,5.1,0,10,2,0,3,3,1,7,-13.843,-71.695,5.1,35,0,8,106,6,0,19,1,0,8,1,0,3,106,3,6,1,0,0
TURKEY,2,N,4549,TURKEY:  SIVAS,7,Middle East ,Middle East,0,1970,0,2,1,4.8,0,0,4.9,0,0,27,2,150,3,3,0,0,38.8,36.7,4.9,24,0,1,150,0,0,35.7,2,0,1,1,0,0,150,3,0,0,0,0
TANZANIA,18,N,5636,TANZANIA:  BUNDA,5,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2002,0,2,1,5.2,0,0,5.5,5.5,0,10,15,700,3,3,0,0,-2.907,33.733,5.5,15,0,2,690,0,0,8.8,2,0,2,1,700,3,690,3,0,0,0,0
CHINA,30,N,8752,CHINA:  SICHUAN PROVINCE: MOXI,1,East Asia,East Asia,0,2010,0,2,1,5.1,0,0,4.7,0,0,10,21,200,3,3,1,0,30.268,105.668,4.7,36,0,1,200,15,0,58,2,0,1,1,0,0,200,3,15,1,0,0
CHINA,8,N,8492,CHINA:  CHONGQING PROVINCE:  RONGCHANG,8,East Asia,East Asia,0,2009,0,2,1,3.4,0,0,0,0,0,10,13,440,3,3,1,0,29.358,105.438,3.4,26,0,2,440,1,0,17.5,2,0,2,1,0,0,440,3,1,1,0,0
INDIA,23,N,4892,INDIA:  KASHMIR,8,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1980,0,2,1,5.2,0,0,4.9,0,0,25,21,0,3,3,1,0,32.913,75.633,4.9,36,0,15,0,40,0,51.6,2,0,15,1,0,0,0,3,40,1,0,0
CHINA,14,N,5734,"CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG",11,East Asia,East Asia,0,2003,0,2,1,5,0,0,0,5.6,0,33,18,600,3,3,1,0,27.372,103.971,5.6,49,0,4,600,65,0,46.5,2,0,4,1,0,0,600,3,65,1,0,0
PERU,26,N,10412,"PERU:  LA LIBERTAD, CAJAMARCA; ECUADOR",5,South America,South America,0,2019,0,2,1,0,0,0,0,8,0,110,7,0,3,3,1,0,-5.796,-75.298,8,41,0,2,0,30,0,14,2,0,2,1,0,3,0,3,30,1,0,0
HONDURAS,29,N,4950,HONDURAS-GUATEMALA-EL SALVADOR,9,Central America,Central America,0,1982,0,2,1,5.1,0,0,5.1,0,0,12,5,554,3,3,1,4,14.487,-89.121,5.1,50,0,3,0,2,0,32.2,2,0,3,1,554,3,0,3,2,1,0,0
PAKISTAN,18,N,9763,"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN",1,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2011,0,2,1,6.7,0,0,0,7.2,0,68,20,200,3,3,2,0,28.777,63.951,7.2,23,0,3,200,0,0,23.4,2,0,3,1,200,3,0,0,0,2,0,0
AFGHANISTAN,16,N,8318,AFGHANISTAN:  NANGARHAR,4,Central Asia,Central Asia and Caucasus,0,2009,0,2,1,5.4,0,0,0,0,0,6,21,200,3,3,2,0,34.185,70.076,5.4,27,0,19,200,51,0,51.3,2,0,19,1,0,0,200,3,51,2,0,0
CHINA,8,N,8022,CHINA:  GUIZHOU PROVINCE,10,East Asia,East Asia,0,1948,0,2,1,0,0,0,5.8,0,0,0,19,0,3,3,2,8,27.4,104,5.8,1,0,3,0,75,0,57,2,0,3,1,0,0,0,3,75,2,0,0
IRAN,23,N,10480,TURKEY: VAN;  IRAN,2,Middle East ,Middle East,0,2020,0,2,1,0,0,0,0,6,0,10,16,600,3,3,2,0,38.482,44.367,6,0,0,10,255,60,0,31,2,0,10,1,600,3,255,3,60,2,0,0
PERU,15,N,10191,PERU:  AREQUIPA,8,South America,South America,0,2016,0,2,1,0,0,0,0,5.5,0,8,2,671,3,3,2,6,-15.64,-71.68,5.5,58,0,9,605,68,0,0,2,0,9,1,671,3,605,3,68,2,0,0
IRAN,9,N,9974,"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA",4,Middle East ,Middle East,0,2013,0,2,1,5.9,0,0,6.3,6.3,0,12,11,700,3,3,3,0,28.428,51.593,6.3,52,0,37,0,850,0,49.9,2,0,37,1,700,3,0,3,850,3,0,0
TAJIKISTAN,7,N,10168,TAJIKISTAN,12,Central Asia,Central Asia and Caucasus,0,2015,5,2,1,0,0,0,0,7.2,0,22,7,0,3,3,3,3,38.211,72.78,7.2,51,0,2,500,0,0,35,2,5,2,1,0,3,500,3,0,3,0,0
INDONESIA,1,N,8552,INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI,10,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2009,10,3,1,5.9,0,0,6.7,6.6,0,10,1,0,3,3,0,0,-2.515,101.501,6.6,52,0,3,0,0,0,27.3,3,10,3,1,0,0,0,3,0,0,0,0
BHUTAN,21,N,8392,BHUTAN:  TASHIGANG,9,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2009,0,3,1,6.1,0,0,6.1,6.1,0,14,8,0,3,3,0,0,27.332,91.437,6.1,53,0,11,0,0,0,5.9,3,0,11,1,0,0,0,3,0,3,0,0
PAKISTAN,1,N,5661,PAKISTAN:  GILGIT,11,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2002,0,3,1,5.3,0,0,5.3,5.4,0,33,22,0,3,3,1,0,35.517,74.654,5.4,9,0,11,0,40,0,29.2,3,0,11,1,1000,4,0,0,40,1,0,0
AFGHANISTAN,18,N,5792,AFGHANISTAN: PAKTIA PROVINCE,7,Central Asia,Central Asia and Caucasus,0,2004,0,3,1,5.1,0,0,4.8,5.2,0,10,8,0,3,3,1,0,33.426,69.524,5.2,31,0,2,0,40,0,45.8,3,0,2,1,0,0,0,3,40,1,0,0
IRAN,10,N,8133,IRAN:  HORMOZGAN PROVINCE,9,Middle East ,Middle East,0,2008,0,3,1,6.1,0,0,6,6.1,0,12,11,0,3,3,1,0,26.743,55.828,6.1,0,0,7,0,45,0,34,3,0,7,1,0,3,0,3,45,1,0,0
IRAN,20,N,5390,"IRAN:  FIRUZABAD, SHIRAZ",6,Middle East ,Middle East,0,1994,0,3,1,5.9,0,0,5.7,5.9,0,9,9,0,3,3,2,0,28.968,52.614,5.9,9,0,3,0,100,0,2.9,3,0,3,1,0,3,0,3,100,2,0,0
ARGENTINA,24,N,7446,ARGENTINA:  LA POMA,12,South America,South America,0,1930,0,3,1,0,0,0,6,0,0,30,6,0,3,3,3,8,-24.7,-66.3,6,2,0,39,0,0,0,50,3,0,39,1,0,0,0,3,0,3,0,0
TAJIKISTAN,13,N,5082,"TAJIKISTAN:  KAPTOLYUK, KAYRAKKUM, GAFUROV",10,Central Asia,Central Asia and Caucasus,0,1985,200,4,1,5.8,0,0,5.9,0,0,16,15,0,3,3,2,9,40.301,69.823,5.9,59,0,29,0,80,0,51.2,4,200,29,1,0,0,0,3,80,2,0,0
AZORES (PORTUGAL),9,N,5498,"AZORES:  FAIAL, PICO, TERCEIRA",7,Southern Europe,Southern Europe,0,1998,72,4,1,5.7,0,0,6,6.2,0,10,5,0,3,3,2,0,38.65,-28.626,6.2,19,0,10,0,100,0,7.3,4,72,10,1,0,3,0,3,100,2,0,0
ALGERIA,22,N,5550,ALGERIA:  NORTHERN:  AIN TEMOUCHENT,12,Northern Africa,Northern Africa,0,1999,60.929,4,1,5.4,0,0,5.5,5.6,0,10,17,0,3,3,3,7,35.321,-1.281,5.6,36,0,24,0,175,0,56.2,4,60.929,24,1,0,0,3000,4,175,3,0,0
INDONESIA,28,N,10349,INDONESIA:  LOMBOK ISLAND,7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2018,0,3,1,0,0,0,0,6.4,0,6,22,0,3,4,3,0,-8.274,116.491,6.4,47,0,17,5448,355,0,37,3,0,17,1,0,3,5448,4,355,3,0,0
INDONESIA,23,N,10299,INDONESIA:  JAVA:  BANTEN,1,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2018,0,2,1,0,0,0,0,6,0,44,6,2760,4,0,1,0,-7.196,105.918,6,34,0,1,0,11,0,54,2,0,1,1,2760,4,0,0,11,1,0,0
INDONESIA,19,N,10354,INDONESIA:  LOMBOK ISLAND,8,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2018,0,2,1,0,0,0,0,6.3,0,8,4,1705,4,0,1,0,-8.325,116.577,6.3,10,0,2,0,1,0,21,2,0,2,1,1705,4,0,0,1,1,0,0
INDONESIA,15,N,10287,INDONESIA:  JAVA,12,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2017,0,2,1,0,0,0,0,6.5,0,92,16,4825,4,0,1,0,-7.734,108.023,6.5,47,0,4,0,36,0,56,2,0,4,1,4825,4,0,0,36,1,0,0
INDONESIA,1,N,10365,INDONESIA:  SUMATRA:  PESISIR SELATAN,6,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2016,0,2,1,0,0,0,0,6.6,0,50,22,2663,4,0,1,5,-2.097,100.665,6.6,56,0,1,0,30,0,8,2,0,1,1,2663,4,0,0,30,1,0,0
INDONESIA,21,N,5549,"INDONESIA:  PANDEGLANG, W JAWA, SE SUMATERA",12,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1999,3.9,2,1,6.2,0,0,6.3,6.5,0,56,14,2800,4,0,3,0,-6.845,105.555,6.5,14,0,5,0,220,0,57.6,2,3.9,5,1,2800,4,0,0,220,3,0,0
CHINA,19,N,10474,CHINA:  XINJIANG PROVINCE,1,Central Asia,Central Asia and Caucasus,0,2020,0,3,1,0,0,0,0,6,0,6,13,0,4,0,1,0,39.831,77.106,6,27,0,1,0,2,0,56,3,0,1,1,0,4,0,0,2,1,0,0
INDONESIA,18,N,5231,INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO,4,Central and South Pacific,Central and South Pacific,0,1990,0,3,1,6.2,0,0,7.4,7.6,0,26,13,1140,4,0,1,0,1.186,122.857,7.6,39,0,3,0,25,0,19,3,0,3,1,1140,4,0,0,25,1,0,0
INDONESIA,16,N,4568,"INDONESIA:  JAVA:  BUARAN,BANTAR KAWSUN,JIPANG",6,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1971,0,3,1,5.2,0,0,0,0,5.2,35,14,1377,4,0,1,0,-7.2,109.1,5.2,44,0,1,0,6,0,22.5,3,0,1,1,1377,4,0,0,6,1,0,0
ECUADOR,11,N,5258,"ECUADOR:  PAMASQUI,  QUITO",8,South America,South America,0,1990,0,3,1,5,0,0,4.4,0,0,5,2,1300,4,0,1,0,-0.059,-78.449,4.4,59,0,4,0,10,0,54.9,3,0,4,1,1300,4,0,0,10,1,0,0
GEORGIA,25,N,5634,GEORGIA:  TBILISI,4,Central Asia,Central Asia and Caucasus,0,2002,0,3,1,4.8,0,0,4.3,0,0,10,17,2400,4,0,2,0,41.765,44.96,4.3,41,0,5,0,52,0,21.5,3,0,5,1,2400,4,0,0,52,2,0,0
RUSSIA,11,N,8162,RUSSIA:  CAUCASUS:  CHECHNYA,10,Central Asia,Central Asia and Caucasus,0,2008,0,3,1,5.6,0,0,5.5,5.7,0,16,9,1027,4,0,2,0,43.372,46.254,5.7,6,0,13,0,100,0,10.7,3,0,13,1,1027,4,0,0,100,2,0,0
IRAN,25,N,10358,IRAN:  KERMANSHAH,8,Middle East ,Middle East,0,2018,0,3,1,0,0,0,0,6,0,10,22,2600,4,0,3,0,34.663,46.277,6,13,0,2,0,267,0,26,3,0,2,1,2600,4,0,0,267,3,0,0
ITALY,26,N,10201,"ITALY:  VISSO, USSITA",10,Southern Europe,Southern Europe,0,2016,0,4,1,0,0,0,0,6.1,0,10,19,1001,4,0,1,7,42.956,13.067,6.1,18,0,1,0,0,0,43,4,0,1,1,1001,4,0,0,0,1,0,0
CHINA,17,N,10417,CHINA:  SICHUAN:  YIBIN,6,East Asia,East Asia,0,2019,1300,4,1,0,0,0,0,5.8,0,10,14,12700,4,0,3,0,28.405,104.957,5.8,55,0,13,0,200,0,45,4,1300,13,1,12700,4,0,0,200,3,0,0
MEXICO,15,N,5523,"MEXICO:  PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",6,North America and Hawaii,North America and Hawaii,0,1999,226.8,4,1,6.4,0,0,6.5,7,0,70,20,2000,4,0,3,0,18.386,-97.436,7,42,0,20,0,200,0,5.9,4,226.8,20,1,2000,4,0,0,200,3,0,0
ITALY,31,N,5660,"ITALY:  SAN GUILIANO DI PUGLIA, CAMPOBASSO",10,Southern Europe,Southern Europe,0,2002,796,4,1,5.3,0,0,5.6,5.7,0,10,10,0,4,0,3,0,41.789,14.872,5.7,32,0,29,0,135,0,58.7,4,796,29,1,0,4,0,0,135,3,0,0
ROMANIA,30,N,5107,"ROMANIA:  BUCHAREST, KISHINEV-KAGUL",8,Eastern Europe,Eastern Europe,0,1986,730,4,1,6.4,0,0,6.9,0,0,132,21,55000,4,0,3,8,45.547,26.316,6.9,28,0,2,0,558,0,35.4,4,730,2,1,55000,4,0,0,558,3,0,0
MEXICO,30,N,5537,MEXICO:  OAXACA,9,North America and Hawaii,North America and Hawaii,0,1999,164.8,4,1,6.5,0,0,7.5,7.5,0,61,16,2000,4,0,3,8,16.059,-96.931,7.5,31,0,35,0,215,0,15.6,4,164.8,35,1,2000,4,0,0,215,3,0,0
JAPAN,24,N,5596,"JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",3,East Asia,East Asia,0,2001,500,4,1,6.4,0,0,6.5,6.8,0,50,6,3700,4,0,3,9,34.083,132.526,6.8,27,0,2,0,161,0,53.5,4,500,2,1,3700,4,0,0,161,3,0,0
CHINA,25,N,10395,CHINA:  SICHUAN PROVINCE: RONGXIAN,2,East Asia,East Asia,0,2019,2,2,1,4.9,0,0,0,0,0,10,5,10911,4,1,1,0,29.498,104.632,4.9,15,0,2,9,12,0,59,2,2,2,1,10911,4,9,1,12,1,0,0
SOUTH AFRICA,5,N,10109,SOUTH AFRICA:  ORKNEY,8,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2014,0,2,1,0,0,0,0,5.5,0,5,10,1433,4,1,1,6,-26.99,26.705,5.5,23,0,1,13,17,0,38,2,0,1,1,1433,4,13,1,17,1,0,0
IRAN,13,N,10249,IRAN: KHORASAN,5,Middle East ,Middle East,0,2017,0,2,1,5.5,0,0,0,5.6,0,8,18,0,4,1,3,0,37.769,57.206,5.6,0,0,3,0,400,0,52,2,0,3,1,0,4,0,1,400,3,0,0
CHINA,22,N,10121,CHINA:  SICHUAN PROVINCE:  GARZE,11,East Asia,East Asia,0,2014,0,3,1,0,0,0,0,5.9,0,9,8,27400,4,1,2,3,30.34,101.737,5.9,55,0,5,30,65,0,58,3,0,5,1,27400,4,30,1,65,2,0,0
ITALY,30,N,10202,ITALY: NORCIA,10,Southern Europe,Southern Europe,0,2016,200,4,1,0,0,0,0,6.6,0,9,6,0,4,1,1,7,42.84,13.11,6.6,40,0,2,0,20,0,5,4,200,2,1,0,4,0,1,20,1,0,0
ITALY,6,N,4556,ITALY:  TUSCANIA,2,Southern Europe,Southern Europe,0,1971,41,4,1,4.6,0,0,0,0,0,33,18,1678,4,1,3,8,42.5,11.8,4.6,9,0,24,40,150,0,9.1,4,41,24,1,1678,4,40,1,150,3,0,0
CHINA,8,N,10261,CHINA:  SICHUAN PROVINCE:  ABA,8,East Asia,East Asia,0,2017,500,4,1,0,0,0,0,6.5,0,9,13,72500,4,2,3,5,33.193,103.855,6.5,19,0,25,100,525,0,54,4,500,25,1,72500,4,100,2,525,3,0,0
TURKEY,24,N,10475,TURKEY:  ELAZIG AND MALATYA PROVINCES,1,Middle East ,Middle East,0,2020,0,4,1,0,0,0,0,6.7,0,12,17,0,4,2,4,0,38.39,39.081,6.7,55,0,41,76,1600,0,14,4,0,41,1,0,4,76,2,1600,4,0,0
CHINA,14,N,10132,CHINA:  ANHUI PROVINCE:  FUYANG,3,East Asia,East Asia,0,2015,0,2,1,4.6,0,0,0,0,0,10,6,11079,4,3,1,0,33.15,115.8,4.6,14,0,2,155,13,0,38,2,0,2,1,11079,4,155,3,13,1,0,0
INDONESIA,17,N,10399,INDONESIA:  LOMBOK ISLAND,3,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2019,0,2,1,0,0,0,0,5.5,0,24,7,3613,4,3,1,0,-8.418,116.52,5.5,7,0,6,843,0,0,27,2,0,6,1,3613,4,843,3,0,1,0,0
CHINA,6,N,10128,CHINA:  YUNNAN PROVINCE:  YONGPING,12,East Asia,East Asia,0,2014,0,2,1,0,0,0,0,5.6,0,10,10,17000,4,3,1,0,23.358,100.533,5.6,20,0,1,434,15,0,52,2,0,1,1,17000,4,434,3,15,1,0,0
CHINA,7,N,10439,CHINA:  SICHUAN PROVINCE: NEIJIANG,9,East Asia,East Asia,0,2019,0,2,1,0,0,0,0,5.1,0,10,22,5041,4,3,2,0,29.573,105.064,5.1,42,0,1,132,63,0,14,2,0,1,1,5041,4,132,3,63,2,0,0
NICARAGUA,10,N,10083,"NICARAGUA:  NAGAROTE, MANAGUA",4,Central America,Central America,0,2014,3,2,1,0,0,0,0,6.1,0,13,23,2210,4,3,3,0,12.403,-86.378,6.1,27,0,2,168,250,0,6,2,3,2,1,2210,4,168,3,250,3,0,0
HAITI,7,N,10370,HAITI: PORT-DEX-PAIX,10,Caribbean,Caribbean,0,2018,0,2,1,0,0,0,0,5.9,0,12,0,11497,4,3,3,0,20.041,-72.975,5.9,11,0,18,0,580,0,49,2,0,18,1,11497,4,0,3,580,3,0,0
INDONESIA,27,N,3600,"INDONESIA:  JAVA:  JOGYAKARTA:  KLUMPIT,PRAMBANAN",9,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1937,0,3,1,0,0,0,0,0,7.2,70,8,2200,4,3,0,9,-9.4,110.2,7.2,55,0,1,326,0,0,10,3,0,1,1,2200,4,326,3,0,0,0,0
NICARAGUA,6,N,5569,NICARAGUA:  MASAYA,7,Central America,Central America,0,2000,0,3,1,5,0,0,5.1,5.4,0,33,19,1130,4,3,1,0,11.884,-85.988,5.4,30,0,7,357,42,0,20.3,3,0,7,1,1130,4,357,3,42,1,0,0
CHINA,31,N,10031,CHINA:  YUNNAN PROVINCE:  BENZILAN,8,East Asia,East Asia,0,2013,0,3,1,0,0,0,0,5.8,0,8,0,55500,4,3,1,0,28.243,99.35,5.8,5,0,5,600,24,0,15,3,0,5,1,55500,4,600,3,24,1,0,0
IRAN,20,N,9760,IRAN:  KERMAN,12,Middle East ,Middle East,0,2010,0,3,1,6.7,0,0,6.7,6.5,0,12,18,1800,4,3,1,0,28.412,59.18,6.5,41,0,7,0,25,0,59.2,3,0,7,1,1800,4,0,3,25,1,0,0
PERU,14,N,10298,PERU: YAUCA,1,South America,South America,0,2018,0,3,1,0,0,0,0,7.1,0,36,9,1577,4,3,3,6,-15.776,-74.744,7.1,18,0,2,259,139,0,45,3,0,2,1,1577,4,259,3,139,3,0,0
PHILIPPINES,16,N,10453,"PHILIPPINES:  MINDANAO:  COTABATO, DAVAO",10,Central and South Pacific,Central and South Pacific,0,2019,0,3,1,0,0,0,0,6.4,0,14,11,2664,4,3,3,7,6.712,125.005,6.4,37,0,7,506,215,0,6,3,0,7,1,2664,4,506,3,215,3,0,0
PHILIPPINES,6,N,10258,PHILIPPINES: LEYTE,7,Central and South Pacific,Central and South Pacific,0,2017,5,3,1,0,0,0,0,6.5,0,11,8,1029,4,3,3,9,11.127,124.629,6.5,3,0,4,735,448,0,55,3,5,4,1,1029,4,735,3,448,3,0,0
INDONESIA,18,N,9938,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",8,Central and South Pacific,Central and South Pacific,0,2012,0,4,1,5.8,0,0,6.1,6.3,0,10,9,1097,4,3,1,0,-1.315,120.096,6.3,41,0,6,471,43,0,52.4,4,0,6,1,1097,4,471,3,43,1,0,0
PHILIPPINES,10,N,10238,PHILIPPINES: SURIGAO DEL NORTE,2,Central and South Pacific,Central and South Pacific,0,2017,40,4,1,0,0,0,0,6.5,0,15,14,3042,4,3,3,8,9.907,125.452,6.5,4,0,8,215,202,0,32,4,40,8,1,3042,4,215,3,202,3,0,0
USA,24,N,10110,"CALIFORNIA:  NAPA, VALLEJO",8,North America and Hawaii,North America and Hawaii,CA,2014,700,4,1,0,0,0,0,6.1,0,11,10,1034,4,3,3,8,38.216,-122.312,6.1,20,0,1,160,257,0,6,4,700,1,1,1034,4,160,3,257,3,0,0
CHINA,27,N,5611,CHINA:  YUNNAN PROVINCE:  YONGSHENG,10,East Asia,East Asia,0,2001,0,2,1,5.3,0,0,5.5,5.6,0,10,5,3400,4,4,3,0,26.316,100.648,5.6,35,0,1,3400,220,0,39.7,2,0,1,1,0,0,3400,4,220,3,0,0
ARGENTINA,26,N,5054,"ARGENTINA:  WEST CENTRAL, MENDOZA, LA LIGUA",1,South America,South America,0,1985,5,2,1,6,0,0,6.9,0,0,5,3,12000,4,4,3,7,-33.053,-68.467,6.9,6,0,6,12000,238,0,57.8,2,5,6,1,0,0,12000,4,238,3,0,0
INDONESIA,14,N,10426,INDONESIA:  MOLUCCA ISLANDS:  N,7,Central and South Pacific,Central and South Pacific,0,2019,0,2,1,0,0,0,0,7.3,0,10,9,1158,4,4,3,0,-0.529,128.093,7.3,10,0,8,1176,134,0,50,2,0,8,1,1158,4,1176,4,134,3,0,0
CHINA,20,N,5218,CHINA:  SICHUAN PROVINCE:  JIANGBEI COUNTY,11,East Asia,East Asia,0,1989,5,2,1,5.2,0,0,4.7,0,0,33,3,53000,4,4,3,0,29.882,106.804,4.7,21,0,4,5000,161,0,7.8,2,5,4,1,53000,4,5000,4,161,3,0,0
GEORGIA,13,N,5096,"GEORGIA:  AKHALKALAKI, SUSUZ",5,Central Asia,Central Asia and Caucasus,0,1986,0,3,1,5.7,0,0,5.7,0,0,10,8,1500,4,4,0,7,41.431,43.737,5.7,44,0,2,1500,0,0,2.1,3,0,2,1,0,0,1500,4,0,0,0,0
CHINA,24,N,8165,CHINA:  SICHUAN PROVINCE,7,East Asia,East Asia,0,2008,0,3,1,5.6,0,0,5.4,5.6,0,10,7,1200,4,4,1,0,32.747,105.542,5.6,9,0,1,1200,17,0,30,3,0,1,1,0,0,1200,4,17,1,0,0
IRAN,10,N,5705,IRAN:  SOUTHERN: GAJJIABAD,7,Middle East ,Middle East,0,2003,0,3,1,5.9,0,0,5.5,5.8,0,10,17,3500,4,4,1,0,28.355,54.169,5.8,6,0,1,3500,25,0,37.6,3,0,1,1,0,0,3500,4,25,1,0,0
CHINA,16,N,5731,CHINA:  YUNNAN PROVINCE:  DAYAO,10,East Asia,East Asia,0,2003,0,3,1,5.2,0,0,5.6,5.6,0,33,12,12000,4,4,1,0,25.954,101.254,5.6,28,0,3,12000,32,0,9,3,0,3,1,0,0,12000,4,32,1,0,0
PAKISTAN,14,N,5761,"PAKISTAN:  BALAKOT, BATGRAM, MANSEHRA",2,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2004,0,3,1,5.4,0,0,5.2,5.4,0,11,10,1420,4,4,1,0,34.774,73.216,5.4,30,0,24,1420,40,0,22.1,3,0,24,1,5379,4,1420,4,40,1,0,0
CHINA,27,N,5503,CHINA:  SOUTHERN XINJIANG:  JIASHI,8,Central Asia,Central Asia and Caucasus,0,1998,0,3,1,5.6,0,0,6.4,6.4,0,33,9,18771,4,4,1,0,39.66,77.343,6.4,3,0,3,3600,7,0,36.6,3,0,3,1,18771,4,3600,4,7,1,0,0
INDIA,1,N,9991,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",5,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2013,19.5,3,1,5.6,0,0,5.6,5.7,0,15,6,95532,4,4,2,0,33.061,75.863,5.7,57,0,3,1136,90,0,13.4,3,19.5,3,1,95532,4,1136,4,90,2,0,0
CHINA,23,N,5593,"CHINA:  SICHUAN PROVINCE:  KANGDING, YAJIANG",2,East Asia,East Asia,0,2001,0,3,1,5.7,0,0,5.4,5.6,0,33,0,60000,4,4,3,0,29.513,101.129,5.6,9,0,3,60000,109,0,23.6,3,0,3,1,0,0,60000,4,109,3,0,0
PAKISTAN,24,N,10447,PAKISTAN:  MIRPUR DISTRICT,9,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2019,17,3,1,0,0,0,0,5.6,0,10,11,5709,4,4,3,0,33.106,73.766,5.6,1,0,39,1756,746,0,55,3,17,39,1,5709,4,1756,4,746,3,0,0
MALAWI,19,N,8632,MALAWI:  KARONGA,12,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2009,0,3,1,6,0,0,6,6,0,6,23,1111,4,4,3,0,-10.108,33.818,6,19,0,3,1111,250,0,15.5,3,0,3,1,3565,4,1111,4,250,3,0,0
KYRGYZSTAN,15,N,5323,KYRGYZSTAN:  OSH; UZBEKISTAN:  ANDIZHAN,5,Central Asia,Central Asia and Caucasus,0,1992,31,4,1,5.7,0,0,6.2,0,0,50,8,4000,4,4,0,7,41.019,72.429,6.2,8,0,4,5500,0,0,2.9,4,31,4,1,4000,4,5500,4,0,0,0,0
CROATIA,22,N,10486,BALKANS NW:  CROATIA:  ZAGREB,3,Southern Europe,Southern Europe,0,2020,6000,4,1,0,0,0,0,5.4,0,10,5,20000,4,4,1,8,45.897,15.966,5.4,24,0,1,6305,27,0,3,4,6000,1,1,20000,4,6305,4,27,1,0,0
